Point_Encoder;x_Encoder;y_Encoder;z_Encoder;x_TS;y_TS;z_TS;delta_x;delta_y;delta_z;Norm;encoder_0;encoder_1;encoder_2;encoder_3;encoder_4;encoder_5;encoder_6;encoder_7
01_02_P279;1332.912218;8453.26461;5242.91551;1351.7259179944012;8462.327474833532;5230.457770073502;18.813699994401304;9.062864833531421;-12.457739926498107;24.316375357903595;-0.19226046582896417;0.6819743024642211;1.7996;0.6117707129686423;-0.08072573896248186;2.1346978136832204;-0.24927187803141668;0.8068738944278473
01_02_P280;1402.920268;9209.695564;5282.89975;1416.7322137124374;9228.626228501495;5247.818615537801;13.811945712437364;18.930664501494903;-35.08113446219886;42.18798286226011;-0.19226046582896417;0.6816387441668711;1.7996;0.6127294509610708;-0.08034224376551045;2.896903474073684;-0.25157284921324513;0.8199127311248752
01_02_P281;435.9738055;9315.585865;5282.460805;449.794603437479;9332.069817306394;5251.294195017038;13.820797937478972;16.483952306394713;-31.166609982961745;37.86941664586569;-0.06128481446058798;0.6814949334680068;1.7996;0.6132807253067172;-0.02974484621509501;2.8966630956441137;-0.2569417819708449;0.8099418560036186
01_02_P282;428.4131891;8566.106059;5236.67291;445.4922492780713;8575.174287066877;5229.3934313541395;17.079060178071302;9.068228066877055;-7.279478645860763;20.66199085748081;-0.06128481446058798;0.681470965018196;1.7996;0.6131369146078529;-0.029912625363770002;2.144278611090363;-0.25540780118295925;0.8045729232460188
01_02_P283;420.5529483;7922.815708;5197.196975;442.56578244812897;7926.342289793795;5206.318050824314;22.012834148128945;3.5265817937952306;9.121075824314175;24.08725120420029;-0.06128481446058798;0.6814230281185747;1.7996;0.6129451670093672;-0.030463899709416407;1.4985534697143372;-0.2538738203950736;0.8007379712763046
01_02_P284;410.8105439;7181.584218;5153.27218;437.7759368717592;7178.204364020185;5172.2490204439;26.965392971759172;-3.3798539798153797;18.976840443900073;33.146286432713914;-0.06128481446058798;0.6813750912189532;1.7996;0.6120343659165601;-0.03139866925203422;0.7533116584963775;-0.2500388684253595;0.7900001057611052
01_02_P285;403.9579908;6462.201659;5110.811383;435.2410186121351;6453.988059474735;5130.651953279747;31.283027812135117;-8.213599525265636;19.840570279747226;37.943896416707815;-0.06128481446058798;0.6813271543193318;1.7996;0.6107400696267816;-0.03226153344521989;0.031832972030183794;-0.24927187803141668;0.7853981633974483
01_02_P286;386.2821019;5970.23561;4730.29239;404.28490424525563;5965.628409498797;4748.858070730756;18.002802345255645;-4.607200501202897;18.565680730755957;26.26807358252579;-0.06128481446058798;0.6813990596687639;1.1781000000000001;0.610620227377728;-0.032357407244462746;0.031352215171044015;-0.2462039164556454;0.7853981633974483
01_02_P287;392.8316555;6808.925059;4784.239734;405.2196637267274;6808.069282383583;4801.15050450078;12.38800822672738;-0.8557766164167333;16.910770500780018;20.980211161299653;-0.06128481446058798;0.6816387441668711;1.1782000000000001;0.6110276910245102;-0.03187803824824848;0.8766601326413831;-0.24697090684958822;0.8007379712763046
01_02_P288;401.727476;7714.369778;4841.657995;409.2575455328764;7721.457026445962;4844.962839232278;7.530069532876382;7.08724844596145;3.3048442322788105;10.856013683869538;-0.06128481446058798;0.6817106495163032;1.1782000000000001;0.6113153124222387;-0.031158984753927085;1.7849815384346857;-0.24850488763747386;0.803805932852076
01_02_P289;408.378627;8329.121856;4878.019223;411.8967936615519;8340.259721663604;4867.640074814385;3.518166661551902;11.137865663604316;-10.379148185615122;15.625500480237712;-0.06128481446058798;0.6817346179661139;1.1782000000000001;0.6120103974667493;-0.030751521107144963;2.401414851178838;-0.2500388684253595;0.8068738944278473
01_02_P290;414.977847;8836.397852;4906.028967;414.9163995683066;8849.809432838692;4879.471078377518;-0.06144743169340927;13.411580838692316;-26.557888622482096;29.752238982365757;-0.06128481446058798;0.6817585864159247;1.1783000000000001;0.6128253247603136;-0.030224215211309274;2.9099182490461106;-0.25080585881930234;0.8099418560036186
01_02_P291;401.4169527;8402.270821;4569.825443;390.22660835956924;8411.879357563852;4562.566263794243;-11.190344340430784;9.608536563851885;-7.259179205756482;16.43908343240514;-0.06128481446058798;0.6816866810664926;0.6293000000000001;0.6128013563105029;-0.030200246761498562;2.909368812635665;-0.252339839607188;0.8099418560036186
01_02_P292;394.0404578;7613.455773;4521.045497;390.5763966609951;7620.9378365889115;4533.233940469371;-3.4640611390049116;7.482063588911842;12.188443469371123;14.715269257792734;-0.06128481446058798;0.6816387441668711;0.6293000000000001;0.6126575456116387;-0.03041596280979498;2.1180773622672455;-0.25157284921324513;0.8068738944278473
01_02_P293;384.7035887;6804.974474;4470.623001;388.26387964671864;6808.775708383753;4496.378455806946;3.5602909467186237;3.801234383753581;25.755454806945636;26.276767433954586;-0.06128481446058798;0.6815908072672496;0.6293000000000001;0.6125137349127744;-0.031206921653548512;1.3080020546167215;-0.2500388684253595;0.8076408848217901
01_02_P294;375.9892595;5992.440406;4424.696648;386.8550545073724;5989.403001427834;4447.640593710361;10.865795007372412;-3.037404572165542;22.943945710360822;25.567869923738975;-0.06128481446058798;0.681902397114789;0.6293000000000001;0.611459123121103;-0.03202184894711276;0.49109313161128204;-0.24773789724353104;0.7900001057611052
01_02_P295;371.8728384;5525.061253;4398.336719;386.40425007611077;5521.572021242344;4416.916503204493;14.531411676110793;-3.4892317576559435;18.57978420449308;23.844182616411373;-0.06128481446058798;0.6821660500627068;0.6293000000000001;0.6105722904781066;-0.03247724949351631;0.023145008790014972;-0.24697090684958822;0.7853981633974483
01_02_P296;355.9347617;5053.335889;4037.39517;368.35206657039055;5053.872245490851;4052.4332578914386;12.417304870390524;0.5363564908511762;15.038087891438863;19.50951629231598;-0.06128481446058798;0.6828611351072175;0.035500000000000004;0.6107161011769708;-0.03250121794332702;0.022904630360445082;-0.2462039164556454;0.7853981633974483
01_02_P297;360.8947869;5705.812611;4080.634361;369.73602210378357;5708.169443535807;4101.446106174944;8.841235203783583;2.3568325358064612;20.811745174944463;22.734353669222315;-0.06128481446058798;0.683148756504946;0.035500000000000004;0.6110037225746995;-0.032141691196166326;0.6809234114201882;-0.24697090684958822;0.7976700097005334
01_02_P298;369.4105224;6607.21887;4139.272762;372.2602693592272;6613.7708467180055;4158.45244729449;2.849746959227218;6.55197671800579;19.17968529449081;20.467285717471714;-0.06128481446058798;0.6832206618543781;0.035500000000000004;0.6112434070728066;-0.03142263770184493;1.5858795191995123;-0.24850488763747386;0.8030389424581331
01_02_P299;378.6623535;7390.20316;4186.147565;375.22938977855796;7400.98479208999;4197.789270831434;-3.432963721442036;10.781632089990126;11.641705831433683;16.234473970605855;-0.06128481446058798;0.6832685987539996;0.0354;0.6122740504146672;-0.030631678858091396;2.371092829277379;-0.2500388684253595;0.8068738944278473
01_02_P300;385.5968832;7942.1875;4219.049659;377.4633615082931;7953.751633633792;4220.785506647277;-8.133521691706903;11.564133633792153;1.7358476472763869;14.244175260934716;-0.06128481446058798;0.683316535653621;0.0354;0.6129211985595565;-0.030248183661119987;2.925165109435972;-0.252339839607188;0.8114758367915041
01_02_P301;-750.8542586;7915.127422;4220.439299;-760.3074513770906;7922.975747026899;4225.727082183181;-9.453192777090635;7.848325026899147;5.287783183181091;13.376087260519153;0.08200814767512887;0.683316535653621;0.0354;0.6129931039089886;-0.030056436062634282;2.924993410557708;-0.2538738203950736;0.8114758367915041
01_02_P302;-638.0088576;7072.370519;4166.626811;-639.8543546710489;7079.763370465364;4186.753549639073;-1.8454970710488396;7.392851465363492;20.126738639072755;21.520820627330206;0.08200814767512887;0.6832685987539996;0.0354;0.6128253247603136;-0.03043993125960569;2.071684325360257;-0.25310683000113077;0.8068738944278473
01_02_P303;-512.0140143;6119.627048;4105.506704;-502.9962944143351;6122.605784477195;4132.668221871784;9.01771988566486;2.978736477194616;27.16151787178387;28.773949955404454;0.08200814767512887;0.6831727249547567;0.0354;0.6125377033625851;-0.03142263770184493;1.1051913396110413;-0.25080585881930234;0.7946020481247621
01_02_P304;-427.8162253;5488.743298;4066.517465;-413.69268918212634;5488.646425250672;4089.235572187594;14.123536117873641;-0.0968727493282131;22.718107187593887;26.750627113947232;0.08200814767512887;0.6831247880551353;0.035300000000000005;0.6116988076192101;-0.03218962809578775;0.46619679426297217;-0.24927187803141668;0.7884661249732196
