x;y;z;qx;qy;qz;qw
-1.004299999999999955e+03;-9.262999999999999545e+02;1.033929999999999927e+04;4.633382098766242879e-02;2.088933499443767702e-02;-2.111280449437817341e-01;9.761361387400786516e-01
-1.007100000000000136e+03;-9.271000000000000227e+02;1.032089999999999964e+04;4.914608300911769978e-02;3.094574900574113135e-02;-2.116446270392648155e-01;9.756195851809992270e-01
-1.010799999999999955e+03;-9.312999999999999545e+02;1.030389999999999964e+04;5.321846699775053396e-02;4.143658799824853634e-02;-2.153956949908955587e-01;9.741947949588222189e-01
-1.015899999999999977e+03;-9.390000000000000000e+02;1.028639999999999964e+04;5.587490400005068469e-02;5.064044400004593521e-02;-2.230067900002022929e-01;9.718958340008814201e-01
-1.022500000000000000e+03;-9.492999999999999545e+02;1.027210000000000036e+04;5.750389301071777426e-02;5.767391201074946461e-02;-2.332767440434789230e-01;9.689937991806044648e-01
-1.030700000000000045e+03;-9.620000000000000000e+02;1.026350000000000000e+04;5.804170201465335549e-02;6.085031401536242224e-02;-2.455395550619895173e-01;9.657322232438111387e-01
-1.039900000000000091e+03;-9.750000000000000000e+02;1.025879999999999927e+04;5.853181800884806052e-02;5.934893600897158533e-02;-2.585279880390808360e-01;9.624006491454829559e-01
-1.048599999999999909e+03;-9.862999999999999545e+02;1.026060000000000036e+04;5.801783199001743496e-02;5.719862999015838667e-02;-2.703420859534848564e-01;9.593109008349408606e-01
-1.054500000000000000e+03;-9.943999999999999773e+02;1.026629999999999927e+04;5.445331600131242400e-02;4.907262500118274307e-02;-2.788948540067219262e-01;9.575199080230779591e-01
-1.056900000000000091e+03;-9.986000000000000227e+02;1.027729999999999927e+04;4.923923998196037821e-02;3.915270198565574955e-02;-2.827654818964041583e-01;9.571239446493414738e-01
-1.057000000000000000e+03;-9.990000000000000000e+02;1.028889999999999964e+04;4.644601998630416145e-02;2.841731299162040397e-02;-2.821328479168056513e-01;9.578289407175587522e-01
-1.056700000000000045e+03;-9.937000000000000455e+02;1.030739999999999964e+04;4.048196798838060023e-02;1.084946699688591268e-02;-2.761639389207335982e-01;9.601963227243981436e-01
-1.055500000000000000e+03;-9.887000000000000455e+02;1.031620000000000073e+04;3.814589298429179459e-02;2.928920998793891565e-03;-2.702427718887159824e-01;9.620317856038422821e-01
-1.047900000000000091e+03;-9.727999999999999545e+02;1.032470000000000073e+04;3.597226500714852809e-02;-7.300467001450773250e-03;-2.508080130498414051e-01;9.673407051922331412e-01
-1.043700000000000045e+03;-9.641000000000000227e+02;1.032300000000000000e+04;3.597023498905505684e-02;-8.525055997406013816e-03;-2.407545159267437118e-01;9.698818117048864096e-01
-1.040299999999999955e+03;-9.571000000000000227e+02;1.031729999999999927e+04;3.746186800529699434e-02;-6.385355000902869470e-03;-2.331034400329601020e-01;9.717091241373966293e-01
-1.036900000000000091e+03;-9.503999999999999773e+02;1.030679999999999927e+04;3.955325399803846786e-02;-1.736446999913885195e-03;-2.260627559887890270e-01;9.733078419517313673e-01
-1.032599999999999909e+03;-9.437000000000000455e+02;1.029329999999999927e+04;4.105607201663134115e-02;4.471488001811346237e-03;-2.191980280887945720e-01;9.748059443948825509e-01
-1.028299999999999955e+03;-9.377999999999999545e+02;1.027800000000000000e+04;4.426272001239710957e-02;1.307085500366088684e-02;-2.132914550597387049e-01;9.758979042733296749e-01
-1.025400000000000091e+03;-9.348999999999999773e+02;1.025920000000000073e+04;4.730541099206804490e-02;2.337421399608071923e-02;-2.113081329645688233e-01;9.759942198363497079e-01
-1.024200000000000045e+03;-9.360000000000000000e+02;1.023939999999999964e+04;5.104266002218092041e-02;3.405788001480007654e-02;-2.137084610928683959e-01;9.749684104236789883e-01
-1.024099999999999909e+03;-9.397999999999999545e+02;1.021979999999999927e+04;5.334775099158865080e-02;4.450209899298335214e-02;-2.183988979655650253e-01;9.733835328465264558e-01
-1.025700000000000045e+03;-9.468999999999999773e+02;1.020310000000000036e+04;5.552398402302717584e-02;5.307440102201128190e-02;-2.257204960936118887e-01;9.711593344027638075e-01
-1.029299999999999955e+03;-9.573999999999999773e+02;1.018939999999999964e+04;5.644836700123004314e-02;5.902641800128621830e-02;-2.362228000051474486e-01;9.682604260210988523e-01
-1.035000000000000000e+03;-9.707999999999999545e+02;1.018129999999999927e+04;5.805100002541529330e-02;6.177146902704415410e-02;-2.496108161092820688e-01;9.646288444223239944e-01
-1.040599999999999909e+03;-9.847999999999999545e+02;1.017800000000000000e+04;5.856451101003885829e-02;6.036749701034791610e-02;-2.634895610451661319e-01;9.609886651647282507e-01
-1.044200000000000045e+03;-9.966000000000000227e+02;1.018020000000000073e+04;5.542778298095673434e-02;5.575721898084355643e-02;-2.742897029057625446e-01;9.584279066707139805e-01
-1.044599999999999909e+03;-1.004799999999999955e+03;1.018679999999999927e+04;5.179227797573282555e-02;4.746253797776153055e-02;-2.808107718684266230e-01;9.571886845515111819e-01
-1.042000000000000000e+03;-1.009400000000000091e+03;1.019710000000000036e+04;4.762629000982614852e-02;3.833270100790871909e-02;-2.841819280586317942e-01;9.568191951974087672e-01
-1.037599999999999909e+03;-1.010999999999999886e+03;1.020710000000000036e+04;4.318007399451752326e-02;2.895097899632416427e-02;-2.848624049638316391e-01;9.571576318784719151e-01
-1.033200000000000045e+03;-1.008899999999999864e+03;1.021700000000000000e+04;3.954603098819511886e-02;2.073800899380950219e-02;-2.815557199159528512e-01;9.585053067138767924e-01
-1.030200000000000045e+03;-1.004299999999999955e+03;1.022489999999999964e+04;3.843176700891870468e-02;1.261100300292658863e-02;-2.757515740639925883e-01;9.603775462228710813e-01
-1.028099999999999909e+03;-9.982999999999999545e+02;1.023310000000000036e+04;3.556879901439469194e-02;4.369870001768484322e-03;-2.695202831090748319e-01;9.623276893894538997e-01
-1.024599999999999909e+03;-9.911000000000000227e+02;1.023829999999999927e+04;3.359759701870528026e-02;-1.934605001077080748e-03;-2.616045611456469522e-01;9.645882605370292850e-01
-1.018599999999999909e+03;-9.816000000000000227e+02;1.023839999999999964e+04;3.376316100239749179e-02;-3.805646000270236293e-03;-2.516074740178664282e-01;9.672327770686823811e-01
-1.011400000000000091e+03;-9.712000000000000455e+02;1.023379999999999927e+04;3.466222800654163855e-02;-2.803063000529008864e-03;-2.405151270453912415e-01;9.700222401830675967e-01
-1.005200000000000045e+03;-9.616000000000000227e+02;1.022739999999999964e+04;3.593934998579377538e-02;1.757099999305452057e-04;-2.300864469090506681e-01;9.725063286155843922e-01
-1.001500000000000000e+03;-9.543999999999999773e+02;1.021760000000000036e+04;3.781315998274427381e-02;4.777064997820024660e-03;-2.220580918986655994e-01;9.742882265553914900e-01
-9.998999999999999773e+02;-9.498999999999999773e+02;1.020450000000000000e+04;4.040755601757176768e-02;1.126137800489716324e-02;-2.171415160944269174e-01;9.752384184240955323e-01
-9.986000000000000227e+02;-9.468999999999999773e+02;1.018829999999999927e+04;4.322458701362986988e-02;2.016454200635842131e-02;-2.136376140673656721e-01;9.757479163076795414e-01
-9.976000000000000227e+02;-9.455000000000000000e+02;1.016989999999999964e+04;4.657405902254598690e-02;3.017776901460872407e-02;-2.111490541022149336e-01;9.758771624724114080e-01
-9.978999999999999773e+02;-9.475000000000000000e+02;1.015029999999999927e+04;4.977969902115194495e-02;4.067891301728492059e-02;-2.130519700905281755e-01;9.749236204142559536e-01
-1.000399999999999977e+03;-9.521000000000000227e+02;1.013020000000000073e+04;6.797942297480245866e-02;4.973269498156587809e-02;-2.193528669186937674e-01;9.720029716397132757e-01
-1.006199999999999932e+03;-9.618999999999999773e+02;1.011570000000000073e+04;5.530835299168294916e-02;5.967544399102624880e-02;-2.273682899658092671e-01;9.704037758540744463e-01
-1.013899999999999977e+03;-9.727000000000000455e+02;1.010339999999999964e+04;5.624696000910131555e-02;6.321973101022958230e-02;-2.382917540385579291e-01;9.675001731565510132e-01
-1.022799999999999955e+03;-9.853999999999999773e+02;1.009779999999999927e+04;5.592601600499421538e-02;6.598083400589212222e-02;-2.516760740224747717e-01;9.639387760860799181e-01
-1.031200000000000045e+03;-9.976000000000000227e+02;1.009629999999999927e+04;5.516841997879216170e-02;6.335442497564529318e-02;-2.642679918984101040e-01;9.607835816306555810e-01
-1.037000000000000000e+03;-1.007500000000000114e+03;1.010079999999999927e+04;5.285170497900630593e-02;5.760265497711912486e-02;-2.743030258910416075e-01;9.584604746192810776e-01
-1.040099999999999909e+03;-1.013700000000000045e+03;1.010810000000000036e+04;5.004023900932058622e-02;4.931436700918537946e-02;-2.805041400522472195e-01;9.572781701783044106e-01
-1.041000000000000000e+03;-1.017200000000000159e+03;1.012050000000000000e+04;4.519340800126776109e-02;3.859650000108270917e-02;-2.829355330079369457e-01;9.572958530268539379e-01
-1.039400000000000091e+03;-1.018100000000000023e+03;1.013250000000000000e+04;4.154565002403686619e-02;2.748545201590212386e-02;-2.826949881635574258e-01;9.579154725542163851e-01
-1.036700000000000045e+03;-1.016100000000000023e+03;1.014110000000000036e+04;3.796967299630332054e-02;1.920411799813031076e-02;-2.792395629728136042e-01;9.592782559066058701e-01
-1.029799999999999955e+03;-1.006999999999999886e+03;1.015489999999999964e+04;3.509454400084319886e-02;5.908788000141966187e-03;-2.662196860063962833e-01;9.632551780231435323e-01
-1.025200000000000045e+03;-1.000199999999999932e+03;1.015960000000000036e+04;3.408616800226735993e-02;1.706260000113502711e-04;-2.574286680171237740e-01;9.656959070642365806e-01
-1.019700000000000045e+03;-9.922999999999999545e+02;1.016000000000000000e+04;3.321916899445011284e-02;-2.650436999557195198e-03;-2.478916539585850343e-01;9.682144338382415727e-01
-1.013600000000000023e+03;-9.837999999999999545e+02;1.015550000000000000e+04;3.417311101311037297e-02;-1.806262000692965318e-03;-2.378398600912462746e-01;9.707013633724055346e-01
-1.007200000000000045e+03;-9.752000000000000455e+02;1.014629999999999927e+04;3.613493299737551012e-02;2.054689999850767453e-03;-2.284842059834050754e-01;9.728746129293396327e-01
-1.001400000000000091e+03;-9.673999999999999773e+02;1.013450000000000000e+04;3.829146600997911098e-02;8.021221002090406227e-03;-2.208314690575506611e-01;9.745270062539705958e-01
-9.962000000000000455e+02;-9.606000000000000227e+02;1.012000000000000000e+04;4.029579299763437483e-02;1.552938999908832357e-02;-2.151542889873690190e-01;9.756247839427243385e-01
-9.922999999999999545e+02;-9.562000000000000455e+02;1.010289999999999964e+04;4.305007899372428198e-02;2.459410099641474307e-02;-2.116296739691492235e-01;9.760915438577080216e-01
-9.901000000000000227e+02;-9.545000000000000000e+02;1.008360000000000036e+04;4.600235200621249215e-02;3.546081600478888374e-02;-2.113864740285471278e-01;9.756751881317621278e-01
-9.901000000000000227e+02;-9.557999999999999545e+02;1.006350000000000000e+04;4.941014298945650696e-02;4.620574399014028971e-02;-2.143375549542631542e-01;9.744142237920725425e-01
-9.928999999999999773e+02;-9.607000000000000455e+02;1.004539999999999964e+04;5.140099902174673913e-02;5.593083002366321804e-02;-2.203978840932459271e-01;9.724476604114231648e-01
-9.985000000000000000e+02;-9.692000000000000455e+02;1.003000000000000000e+04;5.327338499214948064e-02;6.257343499077898386e-02;-2.293031059662092308e-01;9.698796818570756262e-01
-1.007100000000000136e+03;-9.807999999999999545e+02;1.002139999999999964e+04;5.442680397769678741e-02;6.753924597232352500e-02;-2.407113869013604024e-01;9.667130916038567667e-01
-1.017800000000000068e+03;-9.941000000000000227e+02;1.001570000000000073e+04;5.638243898421326644e-02;6.741318198112472571e-02;-2.544576579287534113e-01;9.630824387303429379e-01
-1.028299999999999955e+03;-1.006700000000000159e+03;1.001460000000000036e+04;5.396287900235199886e-02;6.474199500282180886e-02;-2.672032710116462040e-01;9.599473390418397090e-01
-1.038200000000000045e+03;-1.016999999999999886e+03;1.002229999999999927e+04;5.180277800062556975e-02;5.636634000068067862e-02;-2.758077730033306474e-01;9.581593710115706708e-01
-1.045099999999999909e+03;-1.023400000000000091e+03;1.003139999999999964e+04;4.769113601618255038e-02;4.622781401568601400e-02;-2.805241280951873972e-01;9.575462173249144060e-01
-1.050900000000000091e+03;-1.026400000000000091e+03;1.004410000000000036e+04;4.431908301838864001e-02;3.550610801473200878e-02;-2.819795351169974706e-01;9.577383133973796925e-01
-1.055599999999999909e+03;-1.026799999999999955e+03;1.005679999999999927e+04;4.162254200408758986e-02;2.535151900248967805e-02;-2.810678470276025687e-01;9.584496490941256663e-01
-1.059799999999999955e+03;-1.024400000000000091e+03;1.006829999999999927e+04;3.880611600788212712e-02;1.503654100305415464e-02;-2.776329690563915653e-01;9.597853521949472055e-01
-1.063700000000000045e+03;-1.019400000000000091e+03;1.007610000000000036e+04;3.662192800454875524e-02;6.451047000801275397e-03;-2.716982030337472542e-01;9.616638211194469266e-01
-1.067099999999999909e+03;-1.005500000000000114e+03;1.008879999999999927e+04;3.309108599310402188e-02;-6.853300998571815184e-03;-2.568611569464717692e-01;9.658573177987213043e-01
-1.066900000000000091e+03;-9.965000000000000000e+02;1.008970000000000073e+04;3.434929199066671934e-02;-8.990114997557233437e-03;-2.471784749328375108e-01;9.683192167368915859e-01
-1.065000000000000000e+03;-9.867999999999999545e+02;1.008470000000000073e+04;3.550105499645228591e-02;-7.038761999296598744e-03;-2.364668839763692521e-01;9.709652639029691112e-01
-1.062000000000000000e+03;-9.776000000000000227e+02;1.007650000000000000e+04;3.711739500290049676e-02;-3.298134000257728609e-03;-2.270707100177442039e-01;9.731651010760469234e-01
-1.059599999999999909e+03;-9.706000000000000227e+02;1.006610000000000036e+04;3.859446400160109619e-02;1.722518000071459254e-03;-2.197969900091183149e-01;9.747803770404388501e-01
-1.057400000000000091e+03;-9.658999999999999773e+02;1.005320000000000073e+04;4.129674201292801022e-02;9.416641002947897035e-03;-2.148918250672722519e-01;9.757189193054504051e-01
-1.055200000000000045e+03;-9.620000000000000000e+02;1.003379999999999927e+04;4.453842498820026474e-02;1.920847399491102184e-02;-2.116908099439159252e-01;9.761323497413894046e-01
-1.054200000000000045e+03;-9.612999999999999545e+02;1.001520000000000073e+04;4.831555599571748377e-02;2.962919099737377354e-02;-2.113997569812622601e-01;9.757550209135124053e-01
-1.054500000000000000e+03;-9.645000000000000000e+02;9.996200000000000728e+03;5.166864298388021415e-02;3.892419698785628407e-02;-2.151228189328851514e-01;9.744421126959896817e-01
-1.055799999999999955e+03;-9.710000000000000000e+02;9.976399999999999636e+03;5.324383998253684469e-02;4.897939198393551352e-02;-2.219751309271955908e-01;9.723647226810794297e-01
-1.062200000000000045e+03;-9.920000000000000000e+02;9.951000000000000000e+03;5.592458798279480170e-02;6.054096198137457613e-02;-2.429327749252617463e-01;9.665355137026453436e-01
-1.067299999999999955e+03;-1.005800000000000068e+03;9.946500000000000000e+03;5.554207198772048715e-02;6.079972398655810600e-02;-2.564674009432988955e-01;9.630383917870867228e-01
-1.072200000000000045e+03;-1.017800000000000068e+03;9.946100000000000364e+03;5.389938199167968597e-02;5.723249799116515713e-02;-2.684541149585593645e-01;9.600789998517949009e-01
-1.074700000000000045e+03;-1.026599999999999909e+03;9.951399999999999636e+03;5.097316100858215876e-02;5.047179200849774561e-02;-2.768611720466140347e-01;9.582286921613333286e-01
-1.074299999999999955e+03;-1.031400000000000091e+03;9.959899999999999636e+03;4.718637800798944348e-02;4.172557700706482769e-02;-2.807993150475440181e-01;9.576973251621541117e-01
-1.072500000000000000e+03;-1.032799999999999955e+03;9.969500000000000000e+03;4.324526201360121003e-02;3.229358601015676344e-02;-2.819342130886720588e-01;9.579144383012768715e-01
-1.070900000000000091e+03;-1.031799999999999955e+03;9.979899999999999636e+03;4.019104800813223105e-02;2.115202100427988549e-02;-2.800477990566646591e-01;9.589111021940254220e-01
-1.070799999999999955e+03;-1.028400000000000091e+03;9.989399999999999636e+03;3.762867500165224810e-02;1.338153400058757388e-02;-2.757648280121086093e-01;9.603951150421701222e-01
-1.070700000000000045e+03;-1.023800000000000068e+03;9.999100000000000364e+03;3.518115200790749436e-02;4.971958001117523888e-03;-2.702164710607352638e-01;9.621437652162563303e-01
-1.068599999999999909e+03;-1.017299999999999841e+03;1.000520000000000073e+04;3.302708699345009019e-02;-2.095312999584458824e-03;-2.628589959478699889e-01;9.642665448087672786e-01
-1.064299999999999955e+03;-1.008899999999999864e+03;1.000750000000000000e+04;3.209483000837809463e-02;-5.763406001504492275e-03;-2.533435010661333475e-01;9.668266522523824014e-01
-1.059299999999999955e+03;-9.996000000000000227e+02;1.000679999999999927e+04;3.294412998374025847e-02;-5.789818997142403764e-03;-2.424432228803408973e-01;9.695888025214544070e-01
-1.054500000000000000e+03;-9.905000000000000000e+02;9.998899999999999636e+03;3.452808799289257963e-02;-3.682400999241998776e-03;-2.320928349522249634e-01;9.720736427999039364e-01
-1.051299999999999955e+03;-9.833999999999999773e+02;9.991000000000000000e+03;3.619605998871885250e-02;1.220139999619712981e-04;-2.243344229300821835e-01;9.738397696964855577e-01
-1.044799999999999955e+03;-9.733999999999999773e+02;9.964399999999999636e+03;4.060605699664547596e-02;1.373322999886547775e-02;-2.137269879823437135e-01;9.759525199193752609e-01
-1.040799999999999955e+03;-9.702999999999999545e+02;9.945600000000000364e+03;4.354186898545554796e-02;2.376626099206127427e-02;-2.100704049298294240e-01;9.764270046738405817e-01
-1.037799999999999955e+03;-9.708999999999999773e+02;9.925200000000000728e+03;4.691124501279974462e-02;3.510785000957918761e-02;-2.107411350575007780e-01;9.757842732662430629e-01
-1.036700000000000045e+03;-9.752000000000000455e+02;9.904799999999999272e+03;4.997874300080684673e-02;4.590899400074115178e-02;-2.153506100034765780e-01;9.741758590157270081e-01
-1.038000000000000000e+03;-9.827000000000000455e+02;9.888000000000000000e+03;5.234285499398390329e-02;5.580283399358622332e-02;-2.230366349743649612e-01;9.718029268883042748e-01
-1.041900000000000091e+03;-9.930000000000000000e+02;9.873600000000000364e+03;5.333729600457002423e-02;6.209524200532041960e-02;-2.329210260199570393e-01;9.690444310830292896e-01
-1.047099999999999909e+03;-1.005600000000000023e+03;9.865700000000000728e+03;5.632791001304085499e-02;6.544246901515102244e-02;-2.457431870568936305e-01;9.654816082235251340e-01
-1.053299999999999955e+03;-1.018799999999999955e+03;9.860700000000000728e+03;5.418450297592353193e-02;6.486167797117921296e-02;-2.593827058847453793e-01;9.620694435725120064e-01
-1.057599999999999909e+03;-1.030000000000000000e+03;9.862000000000000000e+03;5.247291302527638812e-02;6.034274202906730195e-02;-2.706764921303858595e-01;9.593433084621190154e-01
-1.058500000000000000e+03;-1.038099999999999909e+03;9.869100000000000364e+03;4.866074301366651866e-02;5.289997001485712003e-02;-2.780341570780867633e-01;9.578782452690230986e-01
-1.056400000000000091e+03;-1.042599999999999909e+03;9.880000000000000000e+03;4.349958401504204486e-02;4.357106501506675944e-02;-2.821514400975672077e-01;9.573922463310636788e-01
-1.053200000000000045e+03;-1.043799999999999955e+03;9.889100000000000364e+03;3.973736699173925635e-02;3.408617599291405287e-02;-2.827759019412155461e-01;9.577561608008982041e-01
-1.050599999999999909e+03;-1.041500000000000000e+03;9.898299999999999272e+03;3.673670801430302391e-02;2.537943900988119325e-02;-2.798111531089412241e-01;9.590161713733820203e-01
-1.049599999999999909e+03;-1.037900000000000091e+03;9.906500000000000000e+03;3.518747601900565347e-02;1.618975000874449052e-02;-2.749388901485014802e-01;9.606811855188882587e-01
-1.048500000000000000e+03;-1.033599999999999909e+03;9.916000000000000000e+03;3.485413001308828446e-02;6.636979002492293146e-03;-2.697105481012806449e-01;9.622875663613543740e-01
-1.045599999999999909e+03;-1.027299999999999955e+03;9.921399999999999636e+03;3.114859201744693898e-02;1.583336000886857286e-03;-2.620177121467612835e-01;9.645589545402685205e-01
-1.040500000000000000e+03;-1.018399999999999977e+03;9.921700000000000728e+03;3.092897999614661539e-02;-1.048459999869374428e-03;-2.515058299686653287e-01;9.673609028794782905e-01
-1.022999999999999886e+03;-9.852999999999999545e+02;9.876399999999999636e+03;4.012759798891010060e-02;2.036040699437308144e-02;-2.131614489410894597e-01;9.759802387302722870e-01
-1.021800000000000068e+03;-9.820000000000000000e+02;9.856399999999999636e+03;4.323937298524510586e-02;3.062826698954848950e-02;-2.100686149283166881e-01;9.762496826668669581e-01
-1.022299999999999955e+03;-9.830000000000000000e+02;9.837700000000000728e+03;4.602955498292055775e-02;4.125449598469237145e-02;-2.119955669213382798e-01;9.753139116381062124e-01
-1.024000000000000000e+03;-9.876000000000000227e+02;9.820000000000000000e+03;5.059314702114522250e-02;5.203826002174920251e-02;-2.172091810907817722e-01;9.734230964068386616e-01
-1.026900000000000091e+03;-9.948999999999999773e+02;9.801000000000000000e+03;5.151267399733309993e-02;5.985306099690131110e-02;-2.254602689883275224e-01;9.710467149497272743e-01
-1.037000000000000000e+03;-1.018000000000000000e+03;9.781200000000000728e+03;5.254666898410514236e-02;6.796687697944067685e-02;-2.488696469247193288e-01;9.647192597081816201e-01
-1.043599999999999909e+03;-1.031000000000000000e+03;9.778299999999999272e+03;5.216698299646486264e-02;6.649972999549359776e-02;-2.617426709822627817e-01;9.614297509348480597e-01
-1.049500000000000000e+03;-1.041500000000000000e+03;9.781600000000000364e+03;5.023063700157658074e-02;6.094896100191298655e-02;-2.715913740085243444e-01;9.591664260301050460e-01
-1.054400000000000091e+03;-1.049400000000000091e+03;9.790100000000000364e+03;4.704902498406556693e-02;5.225061198230391418e-02;-2.783962209057135317e-01;9.578892456755847551e-01
-1.057799999999999955e+03;-1.054500000000000000e+03;9.801399999999999636e+03;4.259177201065793977e-02;4.149359701038313891e-02;-2.828412150707766970e-01;9.573218212395551152e-01
-1.059500000000000000e+03;-1.056000000000000000e+03;9.813200000000000728e+03;3.904367100303474808e-02;3.033465700235781978e-02;-2.836981240220510236e-01;9.576381230744341888e-01
-1.059700000000000045e+03;-1.053299999999999955e+03;9.822299999999999272e+03;3.735102100153107896e-02;1.966287500080601477e-02;-2.799970850114775200e-01;9.590724190393138393e-01
-1.060299999999999955e+03;-1.047700000000000045e+03;9.829399999999999636e+03;3.510519899190368137e-02;1.342984099690267344e-02;-2.734986709369229829e-01;9.611377327783325875e-01
-1.059700000000000045e+03;-1.039799999999999955e+03;9.839700000000000728e+03;6.516025699640341784e-02;-2.678670999852149608e-03;-2.667954089852739852e-01;9.615441619469267120e-01
-1.061099999999999909e+03;-1.034599999999999909e+03;9.846299999999999272e+03;3.113652798781181563e-02;-1.977634999225867662e-03;-2.592035518985364995e-01;9.653186646221323386e-01
-1.060799999999999955e+03;-1.025299999999999955e+03;9.848299999999999272e+03;3.048028399365597038e-02;-4.853974998989715219e-03;-2.491745999481379259e-01;9.679666367985317876e-01
-1.059000000000000000e+03;-1.015299999999999841e+03;9.844600000000000364e+03;3.211241400638367022e-02;-4.830950000960351244e-03;-2.387528270474620073e-01;9.705372441929344118e-01
-1.056400000000000091e+03;-1.006299999999999955e+03;9.838299999999999272e+03;3.341009699815554457e-02;-1.757533999902972845e-03;-2.291787639873478222e-01;9.728092159462945476e-01
-1.049099999999999909e+03;-9.887000000000000455e+02;9.799000000000000000e+03;4.007592298679092668e-02;1.907529099371276654e-02;-2.120340619301133156e-01;9.762538656782254742e-01
-1.049500000000000000e+03;-9.931000000000000227e+02;9.741600000000000364e+03;4.978021801766763926e-02;4.990086101771045585e-02;-2.180914900774034992e-01;9.733796463454650327e-01
-1.053299999999999955e+03;-1.000999999999999886e+03;9.724799999999999272e+03;5.203608897426655056e-02;5.897278097083614307e-02;-2.268058878878375095e-01;9.707592625199296110e-01
-1.059799999999999955e+03;-1.011600000000000023e+03;9.712600000000000364e+03;5.228614701832791367e-02;6.351730702226478231e-02;-2.380025100834272378e-01;9.677740003392347745e-01
-1.068500000000000000e+03;-1.023800000000000068e+03;9.706399999999999636e+03;5.252416398747541265e-02;6.472581398456588031e-02;-2.510482599401365755e-01;9.643788427700400456e-01
-1.077500000000000000e+03;-1.035900000000000091e+03;9.706100000000000364e+03;4.921807999823524238e-02;6.277994599774897044e-02;-2.631109279905659570e-01;9.614618549655259416e-01
-1.084900000000000091e+03;-1.044799999999999955e+03;9.710600000000000364e+03;4.916304101624482947e-02;5.567465301839643471e-02;-2.729975760902059734e-01;9.591431863169276317e-01
-1.090299999999999955e+03;-1.050900000000000091e+03;9.719899999999999636e+03;4.520804999402763119e-02;4.672446199382731397e-02;-2.787387539631762667e-01;9.581637458734184598e-01
-1.094000000000000000e+03;-1.053799999999999955e+03;9.730399999999999636e+03;4.165106800667253001e-02;3.606804000577812364e-02;-2.811265830450366265e-01;9.580877461534862416e-01
-1.097099999999999909e+03;-1.054099999999999909e+03;9.741500000000000000e+03;3.896294600424057841e-02;2.582068400281022774e-02;-2.809569600305782955e-01;9.585814351043284720e-01
-1.099599999999999909e+03;-1.052200000000000045e+03;9.753100000000000364e+03;3.729320001122089084e-02;1.464602400440673940e-02;-2.779252220836230247e-01;9.597667852887774576e-01
-1.101400000000000091e+03;-1.048200000000000045e+03;9.763200000000000728e+03;3.513842501374036392e-02;7.407639002896646181e-03;-2.721735551064294878e-01;9.615778563760107867e-01
-1.101400000000000091e+03;-1.042599999999999909e+03;9.769700000000000728e+03;3.195222098164012675e-02;-5.372479996912950511e-04;-2.644830328480269332e-01;9.638607224461616108e-01
-1.098099999999999909e+03;-1.031900000000000091e+03;9.775700000000000728e+03;8.131882198050568999e-02;-1.903028299543792906e-02;-2.543316209390298899e-01;9.635042937690220244e-01
-1.097000000000000000e+03;-1.026700000000000045e+03;9.776799999999999272e+03;3.356956900419885703e-02;-8.179243001023052406e-03;-2.449184990306341736e-01;9.689278161211926088e-01
-1.092900000000000091e+03;-1.018599999999999909e+03;9.771700000000000728e+03;3.199368900133535421e-02;-7.273419000303578928e-03;-2.353049940098211890e-01;9.713676240405431095e-01
-1.088599999999999909e+03;-1.010999999999999886e+03;9.764100000000000364e+03;3.404926100585459192e-02;-3.228578000555136843e-03;-2.267640070389908558e-01;9.733490171673622182e-01
-1.083200000000000045e+03;-1.003299999999999841e+03;9.750299999999999272e+03;3.573675198723418739e-02;2.826788998990220191e-03;-2.194756569215993158e-01;9.749591426517270065e-01
-1.078000000000000000e+03;-9.972000000000000455e+02;9.736799999999999272e+03;3.785906400232946084e-02;9.964178000613093528e-03;-2.131247750131134988e-01;9.762403580600677033e-01
-1.069700000000000045e+03;-9.918999999999999773e+02;9.699500000000000000e+03;4.389976400165223475e-02;2.945400500110854219e-02;-2.093566660078794162e-01;9.764092680367486565e-01
-1.067099999999999909e+03;-9.946000000000000227e+02;9.679500000000000000e+03;4.641805199583307756e-02;4.102475299631722777e-02;-2.127259049809037128e-01;9.751461549124617045e-01
-1.065099999999999909e+03;-1.000599999999999909e+03;9.660500000000000000e+03;4.982614997702776438e-02;5.147726497626652076e-02;-2.190992678989847897e-01;9.730688345513687221e-01
-1.065000000000000000e+03;-1.009600000000000023e+03;9.643000000000000000e+03;5.123178798999795253e-02;5.995490298829492942e-02;-2.280317699554810784e-01;9.704546488105368907e-01
-1.067900000000000091e+03;-1.021899999999999977e+03;9.631100000000000364e+03;5.220063797215080542e-02;6.430519996569299124e-02;-2.401712968718678898e-01;9.671906134840008162e-01
-1.072200000000000045e+03;-1.036000000000000000e+03;9.625899999999999636e+03;5.130112501695206773e-02;6.525723402156374808e-02;-2.540132860839366957e-01;9.636321593184247192e-01
-1.075500000000000000e+03;-1.048799999999999955e+03;9.623100000000000364e+03;4.993779498936071898e-02;6.257960298666737087e-02;-2.666258339431951674e-01;9.604689867953714044e-01
-1.078099999999999909e+03;-1.058500000000000000e+03;9.628500000000000000e+03;4.745870100552586346e-02;5.709441200664779753e-02;-2.749859620320180276e-01;9.585773941116120245e-01
-1.080000000000000000e+03;-1.064000000000000000e+03;9.634399999999999636e+03;4.397219299509287638e-02;4.948289699447790818e-02;-2.795474869688036046e-01;9.578471128931081990e-01
