Point_Encoder,x_Encoder,y_Encoder,z_Encoder,encoder_0,encoder_1,encoder_2,encoder_3,encoder_4,encoder_5,encoder_6,encoder_7,x_TS,y_TS,z_TS,delta_x,delta_y,delta_z,Norm
01_02_P858,-2229.471281,7347.011894,-258.2975161,0.233615219389889,-0.4143186234279874,0.047,-0.3795404027526426,-0.1237970432723333,1.3030227871470594,0.0207087406364561,0.4555922940020354,-2232.5020645273526,7340.160630049013,-243.45605171595253,-3.030783527352469,-6.8512639509872315,14.84146438404747,16.625117490674096
01_02_P859,-1963.918041,6672.836265,-219.2049903,0.233615219389889,-0.4142946549781767,0.047,-0.3833753547223567,-0.1242284753689262,0.5816471200078243,0.0207087406364561,0.4647961787293492,-1963.300156043033,6668.840974613204,-205.33450015378207,0.6178849569669183,-3.995290386796114,13.870490146217918,14.447651158274823
01_02_P860,-1773.421034,6190.884048,-191.4855759,0.233615219389889,-0.4141987811789338,0.047,-0.3864193478483173,-0.1245880021160869,0.0624297121368653,0.0199417502425133,0.457126274789921,-1769.8123396038454,6187.515355096821,-184.52313578416124,3.608694396154533,-3.3686929031791806,6.962440115838746,8.535006706933952
01_02_P861,-1379.444546,6290.466415,-191.2286928,0.1703261722676292,-0.4141508442793124,0.047,-0.3865391900973708,-0.1252351502609761,0.0624297121368653,0.0191747598485705,0.4563592843959782,-1377.903372460878,6285.627859055239,-186.03906452148067,1.5411735391219281,-4.838555944760628,5.189628278519336,7.260790671646966
01_02_P862,-1583.677791,6923.486959,-262.2838515,0.1703261722676292,-0.4136954437329088,0.047,-0.3692100008842253,-0.1247078443651404,0.7228179377166545,0.0191747598485705,0.4640291883354064,-1585.788025543934,6918.783061763861,-253.5998541524691,-2.1102345439339842,-4.7038972361388005,8.68399734753092,10.099086541390292
01_02_P863,-1864.634034,7796.671097,-325.1296811,0.1703261722676292,-0.4137194121827195,0.047,-0.3646799638700004,-0.1238689486217655,1.6377669202109555,0.0191747598485705,0.4555922940020354,-1872.0286385938607,7788.301705415279,-317.33084962053226,-7.394604593860777,-8.369391584721598,7.798831479467765,13.621624904654105
01_02_P864,-2061.132021,8410.854366,-373.4186456,0.1703261722676292,-0.4137194121827195,0.047,-0.3618277183425256,-0.1232218004768762,2.283217343381758,0.0191747598485705,0.457126274789921,-2073.216087028868,8400.821527890685,-373.60764472242636,-12.084066028868165,-10.03283810931498,-0.18899912242636674,15.707266248015488
01_02_P865,-2280.080168,9095.466403,-417.8280499,0.1703261722676292,-0.4137433806325303,0.047,-0.3614681915953649,-0.1226705261312298,3.0046273502966465,0.0191747598485705,0.4632621979414636,-2296.9530616414886,9080.850678431034,-429.7870057611419,-16.872893641488645,-14.61572456896647,-11.95895586114193,25.324505321952863
01_02_P866,-2398.70204,9685.721671,-762.749962,0.1703261722676292,-0.4141987811789338,0.7103,-0.3499393672364119,-0.1225027469825548,3.0042152729888127,0.0184077694546276,0.4647961787293492,-2412.9303896997953,9677.268848230824,-799.5107216750057,-14.228349699795217,-8.452822769175327,-36.760759675005716,40.314384527489416
01_02_P867,-2167.004624,8967.374344,-625.9501206,0.1703261722676292,-0.4141987811789338,0.7103,-0.3686587265385788,-0.1226705261312298,2.251143992922005,0.0184077694546276,0.4609612267596352,-2176.357262522174,8964.565334541248,-637.8912393345786,-9.352638522173947,-2.8090094587514614,-11.941118734578595,15.425715480946456
01_02_P868,-1889.790488,8101.65586,-563.0950055,0.1703261722676292,-0.4141987811789338,0.7103,-0.3730689213037501,-0.1234135480753619,1.3414833358782416,0.0184077694546276,0.457126274789921,-1892.0077830393893,8102.275345866246,-560.2616769957365,-2.217295039389228,0.6194858662465776,2.833328504263477,3.650741081376665
01_02_P869,-1647.514256,7343.161368,-510.5983403,0.1703261722676292,-0.4141987811789338,0.7103,-0.3782221380130534,-0.1245400652164654,0.5448692202836314,0.0191747598485705,0.4509903516383785,-1645.4698444755422,7344.761261095073,-502.9864098920598,2.0444115244577006,1.59989309507273,7.6119304079402355,8.04243501262659
01_02_P870,-1495.878559,6874.427693,-483.3295217,0.1703261722676292,-0.4141748127291231,0.7102,-0.3808107305926104,-0.1248756235138154,0.0514753237036089,0.0191747598485705,0.4448544284868359,-1491.254470886247,6877.59792186921,-478.69581434636643,4.624088113753032,3.170228869210405,4.633707353633554,7.2734988695981
01_02_P872,-1775.318946,7881.907491,-709.4239204,0.1703261722676292,-0.4141748127291231,1.1745,-0.3795643712024533,-0.1249235604134369,0.6802709556827842,0.0237767022122274,0.4540583132141498,-1771.9685632038136,7887.0940973954475,-708.3718252225424,3.3503827961865227,5.186606395447598,1.0520951774576588,6.263613577218043
01_02_P873,-2003.194668,8596.302374,-753.5096816,0.1703261722676292,-0.4141748127291231,1.1745,-0.3757533876825499,-0.1243003807183583,1.430079957062572,0.0184077694546276,0.457126274789921,-2003.4103924692772,8600.007826367573,-762.0532438816383,-0.21572446927712008,3.705452367572434,-8.543562281638287,9.315007823680315
01_02_P874,-2215.600039,9263.137051,-803.773875,0.1703261722676292,-0.4141987811789338,1.1745,-0.3712952560177573,-0.1235573587742262,2.1290317507005017,0.0161067982727992,0.4563592843959782,-2222.106644270866,9263.821456093865,-835.0149765728077,-6.506605270866203,0.6844050938652799,-31.24110157280768,31.918814983734265
01_02_P875,-2480.092138,10089.93258,-868.9150658,0.1703261722676292,-0.4141987811789338,1.1745,-0.3671487142005039,-0.1228622737297155,2.999201665743498,0.0161067982727992,0.4647961787293492,-2493.8343966809953,10084.04779019179,-930.0612254318992,-13.742258680995292,-5.884789808211281,-61.146159631899195,62.94706714750034
01_02_P876,-2565.181185,10509.56128,-1080.73953,0.1703261722676292,-0.4146302132755267,1.6475000000000002,-0.3657106072118611,-0.1228862421795262,2.9990299668652334,0.0161067982727992,0.4647961787293492,-2583.8605613042773,10503.83641573876,-1152.7286894782094,-18.67937630427741,-5.724864261239418,-71.98915947820933,74.59311129256825
01_02_P877,-2296.151917,9666.197666,-932.4554732,0.1703261722676292,-0.4146541817253373,1.6475000000000002,-0.3885765083312815,-0.1235094218746048,2.1169441496707018,0.0184077694546276,0.4525243324262641,-2311.8713271568367,9670.53369386008,-958.3902470190822,-15.719410156836602,4.336027860079412,-25.934773819082125,30.635167476760923
01_02_P878,-2082.448476,8968.877598,-891.8832332,0.1707343483416095,-0.4146781501751481,1.6475000000000002,-0.3931065453455062,-0.1246359390157083,1.38485447252778,0.0276116541819415,0.4356505437595221,-2091.606598636986,8974.579120660565,-893.8249203118858,-9.158122636985809,5.701522660565388,-1.9416871118858126,10.96123714383901
01_02_P879,-1877.48002,8339.717341,-864.597302,0.1707343483416095,-0.4146781501751481,1.6475000000000002,-0.3960786331220347,-0.1250434026624904,0.7241915287427682,0.0245436926061702,0.4356505437595221,-1881.6005293487024,8347.755777751217,-863.4448668861694,-4.120509348702399,8.038436751217887,1.1524351138306201,9.106215975237138
01_02_P880,-1660.777349,7681.445725,-838.6617986,0.1707343483416095,-0.4146541817253373,1.6475000000000002,-0.3996259636940202,-0.1254508663092726,0.0325541073188934,0.0176407790606848,0.4356505437595221,-1657.0049632996415,7692.186008203862,-836.7782404239961,3.772385700358427,10.740283203862418,1.8835581760039304,11.538300072966953
01_02_P881,-873.849167,7805.813509,-841.7707052,0.0688767160976679,-0.4147021186249588,1.6475000000000002,-0.399889616641938,-0.1258583299560547,0.0325197675432406,0.0237767022122274,0.4509903516383785,-874.5684477607938,7815.296611632903,-842.335080785773,-0.7192807607938221,9.483102632902956,-0.5643755857730639,9.527073011205268
01_02_P882,-1045.124286,8591.873755,-876.6106545,0.0688767160976679,-0.4147021186249588,1.6475000000000002,-0.3943049678360419,-0.1256905508073797,0.8362422166979889,0.0260776733940559,0.457126274789921,-1051.2472142448814,8597.834301149987,-879.4481237601701,-6.12292824488145,5.96054614998684,-2.83746926017011,9.00386541994605
01_02_P883,-1214.229901,9358.065107,-911.7560793,0.0688767160976679,-0.4147021186249588,1.6475000000000002,-0.3906377950150028,-0.1255946770081368,1.6189487231531985,0.0329805869395412,0.4540583132141498,-1227.767075191764,9364.161259156617,-927.246995336759,-13.537174191764052,6.096152156616881,-15.490916036759018,21.45662219159169
01_02_P884,-1352.809878,10051.90574,-952.7380498,0.0688767160976679,-0.4146781501751481,1.6475000000000002,-0.3859639473019137,-0.1247078443651404,2.3260047038451988,0.0145728174849135,0.4586602555778067,-1370.001478607037,10054.800579722041,-998.2167309556473,-17.19160060703689,2.8948397220410698,-45.47868115564734,48.70566361425753
01_02_P885,-1477.871836,10649.84309,-991.1956409,0.0688767160976679,-0.4146781501751481,1.6475000000000002,-0.3828240803767103,-0.123988790870819,2.9388323401458027,0.0130388366970279,0.4693981210930062,-1499.8729695106476,10648.83146739703,-1061.507333249466,-22.001133510647605,-1.01162260296951,-70.31169234946606,73.6804406684036
01_02_P886,-1422.248023,10096.39497,-740.2199523,0.0688767160976679,-0.4146541817253373,1.0315,-0.3807388252431782,-0.1238689486217655,2.9386949810431915,0.0115048559091423,0.4647961787293492,-1452.7413087693049,10092.983525675209,-787.2945103551388,-30.493285769304748,-3.411444324790864,-47.07455805513871,56.1915691672359
01_02_P887,-1277.949495,9428.21396,-710.1257405,0.0688767160976679,-0.4146541817253373,1.0317,-0.381266131139014,-0.1238929170715762,2.25361645676901,0.0107378655151994,0.4609612267596352,-1299.459704146443,9427.23009925794,-736.0390238452794,-21.510209146443003,-0.9838607420588232,-25.91328334527941,33.69206632452542
01_02_P888,-1115.500212,8665.952938,-663.365234,0.0688767160976679,-0.4146541817253373,1.0316,-0.3853887045064566,-0.1243962545176012,1.4735884528147216,0.0107378655151994,0.4540583132141498,-1130.7316550178257,8668.093934215221,-669.2248908943554,-15.231443017825768,2.1409962152210937,-5.859656894355453,16.45953523397401
01_02_P889,-945.8644684,7861.758253,-620.92194,0.0688767160976679,-0.4146541817253373,1.0317,-0.3898228677214385,-0.1252351502609761,0.6508417679482993,0.0145728174849135,0.4448544284868359,-956.3129450682482,7864.755048505685,-618.6507045275391,-10.44847666824819,2.9967955056854407,2.2712354724608304,11.104501725029703
01_02_P890,-815.4038986,7261.808718,-594.5865613,0.0688767160976679,-0.4146302132755267,1.0317,-0.3929147977470205,-0.125498803208894,0.037842432769431,0.0122718463030851,0.4448544284868359,-819.0863026179613,7266.155371720515,-593.4262014794456,-3.6824040179612894,4.346653720514951,1.1603598205543904,5.813770964762967
01_02_P891,-779.6229734,6913.569073,-472.1153726,0.0688767160976679,-0.4145822763759052,0.6384000000000001,-0.3737640063482607,-0.1252591187107868,0.037842432769431,0.0099708751212566,0.4540583132141498,-775.585550181404,6915.429417895439,-468.2663442928572,4.037423218596018,1.8603448954390842,3.8490283071428166,5.880194578858014
01_02_P892,-914.7269235,7545.753509,-510.9452971,0.0688767160976679,-0.4145822763759052,0.6384000000000001,-0.3708398554713537,-0.1246359390157083,0.6840826707802496,0.0092038847273138,0.4548253036080926,-913.7481494848316,7545.816242414048,-504.1069305994199,0.9787740151683693,0.06273341404812527,6.8383665005800935,6.90834209128811
01_02_P893,-1077.163851,8306.945022,-563.2187981,0.0688767160976679,-0.4145822763759052,0.6385000000000001,-0.3672445879997468,-0.1240846646700619,1.462702743932771,0.008436894333371,0.457126274789921,-1081.3878594461812,8307.113078592238,-563.9822583145531,-4.2240084461811875,0.16805659223791736,-0.7634602145531062,4.295737639894935
01_02_P894,-1202.153995,8893.526307,-555.2345858,0.0688767160976679,-0.4146062448257159,0.6385000000000001,-0.3766162518757356,-0.1237491063727119,2.0665333590123307,0.0076699039394282,0.4586602555778067,-1210.7711649400699,8892.414161714896,-562.0842712120293,-8.61716994006997,-1.1121452851039066,-6.8496854120293165,11.063935789536723
01_02_P895,-1386.212731,9763.433252,-612.8865122,0.0688767160976679,-0.4146062448257159,0.6385000000000001,-0.3731408266531822,-0.1230779897780119,2.9571011007931145,0.0076699039394282,0.4647961787293492,-1402.1437426639523,9756.847066276805,-640.5526725336017,-15.931011663952177,-6.58618572319574,-27.666160333601738,32.59741404808004
01_02_P896,-1330.989299,9206.117912,-389.4106801,0.0688767160976679,-0.4146062448257159,0.0183,-0.3655667965129968,-0.1230300528783905,2.956998081466156,0.0069029135454853,0.4647961787293492,-1351.488884568539,9193.439502801766,-399.2706740952201,-20.499585568539032,-12.678409198233567,-9.859993995220123,26.04216868591178
01_02_P897,-1180.092126,8504.055361,-348.0456559,0.0688767160976679,-0.4146062448257159,0.0183,-0.3659982286095897,-0.1231019582278227,2.2379231792956613,0.0061359231515425,0.4647961787293492,-1195.4267716944287,8495.786007754305,-345.43557612801123,-15.334645694428673,-8.269353245696038,2.610079771988751,17.61664207764659
01_02_P898,-1014.5768,7728.39476,-290.7316445,0.0688767160976679,-0.4145822763759052,0.0183,-0.3695695276313859,-0.1235333903244155,1.44323209113761,0.0053689327575997,0.4586602555778067,-1024.3668756854731,7720.66317030135,-280.3502564595135,-9.790075685473084,-7.731589698650168,10.381388040486513,16.22948794148235
01_02_P899,-851.4677248,6950.299411,-238.3667219,0.0692873408051175,-0.4145343394762838,0.0183,-0.3734524165007215,-0.1240606962202512,0.6476138290369322,0.0053689327575997,0.4555922940020354,-852.5314503898471,6943.286563168613,-229.2405969384106,-1.0637255898470812,-7.012847831387262,9.126124961589397,11.55844728548059
01_02_P900,-719.1673635,6335.623841,-200.109241,0.0692873408051175,-0.4143425918777981,0.0183,-0.3767121256749784,-0.124324349168169,0.019024235711674,0.0053689327575997,0.4540583132141498,-716.8398123722,6329.767019795781,-197.68827101009379,2.3275511278000067,-5.8568212042182495,2.4209699899062116,6.751366125661537
01_02_P901,302.0622195,6386.030551,-291.1376598,-0.0818889380550271,-0.4137194121827195,0.0111,-0.3342879695100162,-0.0965209473877418,0.0207068847186632,0.0015339807878856,0.4540583132141498,299.5967264976116,6379.530256217322,-293.34590401140304,-2.4654930023884276,-6.500294782677884,-2.2082442114030414,7.294438326816579
01_02_P902,281.5938884,6971.767859,-348.1508564,-0.0818889380550271,-0.4137433806325303,0.0111,-0.3321068405772413,-0.0965449158375525,0.6091532803057501,0.0015339807878856,0.457126274789921,276.1833457894909,6965.243733156967,-345.52383550709465,-5.41054261050914,-6.52412584303238,2.627020892905364,8.873523997128723
01_02_P903,231.7144059,8230.985691,-482.7117449,-0.0818889380550271,-0.413767349082341,0.0111,-0.3264263179721023,-0.0980309597258167,1.873818538048586,0.0015339807878856,0.4586602555778067,219.65254468352668,8225.835425680089,-483.4725697106137,-12.061861216473318,-5.150265319911341,-0.7608248106137125,13.137449648367449
01_02_P905,198.5410703,9320.940331,-612.280262,-0.0818889380550271,-0.413767349082341,0.0111,-0.3213210381624204,-0.0968085687854703,2.970871350829904,-0.0,0.4663301595172349,178.97368561830262,9309.524290383251,-631.2246422644705,-19.567384681697376,-11.416040616748433,-18.94438026447051,29.531306612637962
01_02_P906,1477.050028,9545.234214,-895.9592622,-0.0818889380550271,-0.4140789389298802,0.7121000000000001,-0.3194994359768062,0.1664608839354028,2.678227782716391,-0.0007669903939428,0.4678641403051206,1475.2874509869116,9543.913708330365,-931.0266143560852,-1.762577013088503,-1.3205056696351676,-35.067352156085235,35.13644262285956
01_02_P907,1256.614073,8610.95808,-781.229191,-0.0818889380550271,-0.4140789389298802,0.7120000000000001,-0.3235501039948167,0.1657178619912706,1.711597437864564,-0.0007669903939428,0.4586602555778067,1259.2364420448803,8613.21785068617,-789.3502857072576,2.6223690448803154,2.2597706861688494,-8.121094707257612,8.828112040853476
01_02_P908,1099.497497,7982.919741,-705.6289568,-0.0814674579181549,-0.4140789389298802,0.7120000000000001,-0.3269536238679379,0.1637764175566029,1.0587983027040528,0.0030679615757712,0.4448544284868359,1106.2196822022088,7984.033952533991,-703.8898064596708,6.7221852022087205,1.1142115339916927,1.7391503403291608,7.032345635813207
01_02_P909,992.9600358,7524.510223,-655.2123252,-0.0814674579181549,-0.4140789389298802,0.7119000000000001,-0.3289190367524164,0.1631772063113351,0.5858022328618181,0.0023009711818284,0.4417864669110646,999.6773105594912,7524.342402869934,-652.6999421083985,6.717274759491147,-0.16782013006650232,2.512383091601464,7.173702850656508
01_02_P910,877.2176409,7018.299868,-601.1466305,-0.0814674579181549,-0.4140789389298802,0.7119000000000001,-0.331627471581027,0.1626019635158779,0.0663444465612892,-0.0007669903939428,0.4463884092747215,887.1865697122985,7018.492256926493,-601.4801893495019,9.968928812298486,0.19238892649264017,-0.33355884950185555,9.976362897859765
01_02_P911,2350.849109,10001.78642,-919.10886,-0.0814674579181549,-0.4142946549781767,1.3177,-0.3721101833113215,0.3716787512147287,2.8570006547650824,0.35895150436524,0.457126274789921,2356.9946594091107,10002.385679337522,-993.1704025977126,6.145550409110456,0.5992593375212891,-74.06154259771256,74.31849698115077
01_02_P912,1992.471357,9229.058567,-866.591465,-0.0814674579181549,-0.4143186234279874,1.3177,-0.3744351229429607,0.3714630351664323,2.003691569567631,0.35895150436524,0.4525243324262641,2000.039716004835,9236.437417684101,-906.05881410508,7.568359004835202,7.378850684101053,-39.467349105080075,40.85828117807446
01_02_P913,1708.902242,8621.53493,-820.1752016,-0.0814674579181549,-0.4143186234279874,1.3177,-0.3783899171617284,0.3705762025234359,1.3320055577980574,0.35895150436524,0.4448544284868359,1713.1323937304614,8629.848579288364,-836.4659297077708,4.230151730461557,8.313649288364104,-16.290728107770747,18.772287298940313
01_02_P914,1436.838904,8034.931636,-782.5112701,-0.0814674579181549,-0.4143186234279874,1.3177,-0.3813859733880675,0.3699050859287359,0.684426068536778,0.35895150436524,0.4387185053352934,1440.3096965648956,8043.137118257846,-790.5482053861022,3.470792564895646,8.205482257845688,-8.036935286102107,11.998694466705468
01_02_P915,1244.453936,7618.867414,-759.1450636,-0.0814674579181549,-0.4143186234279874,1.3177,-0.3832315440234924,0.3695695276313859,0.226402140879182,0.35895150436524,0.4387185053352934,1248.2163197100817,7626.971703387426,-765.5785831605044,3.7623837100816218,8.104289387425524,-6.433519560504465,11.01023213163188
01_02_P916,1260.245845,8024.747539,-947.7137289,-0.0810460200603293,-0.4143905287774195,1.7675,-0.3845737772128924,0.3690901586351717,0.2265394999817934,0.35895150436524,0.4463884092747215,1265.336047276719,8036.078604931163,-945.0875189743897,5.090202276719083,11.331065931162811,2.626209925610283,12.696463796177605
01_02_P917,1469.391832,8480.603391,-969.7467473,-0.0810460200603293,-0.4143905287774195,1.7676,-0.3836629761200852,0.3691860324344145,0.7284840006993732,0.3597184947591828,0.4479223900626072,1474.4540977368388,8492.59701050164,-973.1870981025565,5.062265736838754,11.993619501639841,-3.440350802556509,13.465120006340022
01_02_P918,1845.66641,9291.872968,-1020.421908,-0.0810460200603293,-0.4143425918777981,1.7676,-0.3793965920537783,0.3700488966276002,1.6222453416158713,0.3581845139712972,0.4494563708504928,1862.697768426301,9299.495381271527,-1049.710763843251,17.03135842630104,7.622413271526966,-29.288855843250985,34.72758889606106
01_02_P919,2133.555857,9903.289346,-1066.490022,-0.0814674579181549,-0.4144864025766623,1.7676,-0.3758492614817928,0.3705042971740038,2.297227971848118,0.3581845139712972,0.4509903516383785,2157.412166533277,9905.049262637249,-1130.4382084424844,23.856309533277,1.7599166372492618,-63.948186442484484,68.27584756266558
01_02_P920,2116.839974,10227.32271,-1046.445527,-0.0814674579181549,-0.4146541817253373,1.7677,-0.3740755961958,0.3706001709732466,2.5845488747354404,0.7148350471547088,0.4525243324262641,2143.1264524927656,10228.979212148033,-1124.5810603041662,26.286478492765582,1.6565021480328141,-78.13553330416607,82.45534861756096
01_02_P921,2485.517627,10301.39469,-1012.311875,-0.270761327181986,-0.4194239032376693,1.7502,-0.3872582435916922,0.0003355582973499,2.6107844633342108,0.6089903727905995,0.1978835216372477,2459.3188303343823,10313.311124186612,-1075.3417588587695,-26.19879666561792,11.916434186612605,-63.029883858769495,69.29029231934466
01_02_P922,1857.005605,9315.608073,-944.6314226,-0.270761327181986,-0.41944787168748,1.7502,-0.393130513795317,-0.0999244672608631,1.5430921587360722,0.6089903727905995,0.1902136176978195,1838.65475795983,9330.595842745197,-964.8302893874643,-18.350847040170038,14.987769745197511,-20.19886678746434,31.13488475206718
01_02_P923,1774.696415,8812.506511,-919.1387768,-0.2703137964991147,-0.4194718401372907,1.7502,-0.3957670432744954,-0.100427804706888,1.0339019653557429,0.6089903727905995,0.1886796369099338,1763.876247352755,8825.335684446827,-928.3563701040976,-10.820167647244944,12.829173446827554,-9.21759330409759,19.14752583398221
01_02_P924,1570.245013,8431.118967,-899.9940024,-0.2703137964991147,-0.4194718401372907,1.7502,-0.3980200775567024,-0.1532063311900784,0.6441455116959953,0.6089903727905995,0.1886796369099338,1562.9393575181894,8442.91262778097,-906.886110816771,-7.305655481810618,11.79366078096973,-6.892108416770952,15.490777742386536
01_02_P925,1513.603186,7867.504064,-876.7097526,-0.2703137964991147,-0.4194718401372907,1.7502,-0.4011839129317165,-0.1538295108851569,0.0788784646745762,0.6089903727905995,0.1871456561220482,1512.2841696585283,7879.986004334796,-880.7390544153293,-1.3190163414717517,12.48194033479649,-4.0293018153292905,13.182333319617774
01_02_P926,1379.809767,7322.193259,-610.8870466,-0.2703137964991147,-0.41944787168748,1.129,-0.4011120075822844,-0.1536857001862926,0.0789814840015347,0.6089903727905995,0.1886796369099338,1376.9962771834798,7329.701106976245,-617.1167528385979,-2.813489816520132,7.5078479762451025,-6.229706238597942,10.153459804485182
01_02_P927,1411.304888,7900.181529,-645.0429637,-0.2703137964991147,-0.41944787168748,1.1291,-0.3943049678360419,-0.1627218057649315,0.6568512286875465,0.6089903727905995,0.1902136176978195,1404.13992027095,7906.917405883178,-652.0962742208951,-7.164967729049977,6.735876883177298,-7.053310520895138,12.101982864300377
01_02_P928,1471.110201,8587.070834,-679.8248798,-0.2703137964991147,-0.41944787168748,1.1291,-0.3906857319146242,-0.1629614902630386,1.3453980703026656,0.6089903727905995,0.1917475984857051,1458.5465946245222,8593.570521001766,-699.7765980810584,-12.563606375477775,6.499687001765778,-19.951718281058447,24.457334250600383
01_02_P929,1531.833849,9285.945091,-719.6374763,-0.2703137964991147,-0.4194718401372907,1.1291,-0.3872342751418815,-0.1631292694117136,2.0467536482362942,0.6089903727905995,0.1948155600614764,1511.4781146231735,9293.016463057938,-756.6855458139798,-20.355734376826604,7.071372057938788,-37.04806951397984,42.859300968569244
01_02_P930,2459.07828,10096.65192,-791.8585701,-0.2703137964991147,-0.41944787168748,1.1292,-0.3815058156371211,0.0052011536089247,2.965308307174144,0.6082233823966567,0.2024854640009046,2431.452360534422,10103.845453306349,-854.5667770705165,-27.625919465578136,7.1935333063483995,-62.708206970516585,68.90034520381809
01_02_P931,1924.934325,9657.20984,-620.4058378,-0.2703137964991147,-0.4194718401372907,0.5660000000000001,-0.367556177847286,-0.0766750709444713,2.947692002264236,0.6082233823966567,0.2040194447887902,1906.1218666269042,9659.129581285242,-664.5308190433639,-18.81245837309575,1.9197412852427078,-44.12498124336389,48.00633256528706
01_02_P932,1461.679081,8580.095306,-550.4643305,-0.2703137964991147,-0.4194718401372907,0.5660000000000001,-0.3678677676948253,-0.1455124588008395,1.830756459379923,0.6082233823966567,0.200951483213019,1450.5345441317559,8584.100017575565,-559.3803139003342,-11.144536868244131,4.004711575566034,-8.915983400334198,14.823399637268107
01_02_P933,1406.719349,8072.594776,-511.5374709,-0.2703137964991147,-0.4194718401372907,0.5660000000000001,-0.3704323918245716,-0.1460157962468644,1.3198149374412989,0.6082233823966567,0.1978835216372477,1400.031106484903,8075.587806502881,-513.3071766519492,-6.688242515097045,2.9930305028810835,-1.7697057519492319,7.5380818502063525
01_02_P934,1336.751771,7427.705329,-465.9147458,-0.2703137964991147,-0.41944787168748,0.5661,-0.3735482902999643,-0.146974534239293,0.6707244980512944,0.6082233823966567,0.1940485696675336,1334.696615028406,7429.707481037667,-465.22381775389476,-2.0551559715938765,2.0021520376667468,0.6909280461052276,2.9512133800194564
01_02_P935,1265.684752,6765.9227,-422.9645368,-0.2703137964991147,-0.41944787168748,0.5661,-0.3771914946711927,-0.1479572406815322,0.0059407811879415,0.6082233823966567,0.1932815792735908,1268.6180704654362,6767.69270686259,-422.808434667985,2.9333184654362867,1.7700068625899803,0.15610213201500756,3.4295261172507128
01_02_P936,1774.651842,6598.655889,-419.9569032,-0.3783786174735797,-0.4194718401372907,0.5661,-0.3779584850651356,-0.2481693293401239,0.0059407811879415,0.6082233823966567,0.1932815792735908,1779.7736042018641,6600.586688711019,-417.3679357764968,5.121762201864158,1.9307997110190627,2.5889674235032203,6.055013451386924
01_02_P937,1864.643189,7391.734945,-467.6956115,-0.3783786174735797,-0.4194718401372907,0.5661,-0.3744830598425822,-0.2475940865446667,0.8034477309495256,0.6082233823966567,0.1932815792735908,1864.7859115961865,7393.0046261082225,-464.7358582842003,0.1427225961865588,1.2696811082223576,2.959753215799708,3.223755411701654
01_02_P938,1940.86403,8074.132709,-513.0997982,-0.3783786174735797,-0.4194718401372907,0.5662,-0.3715828774154858,-0.2476420234442882,1.490174564455044,0.607456392002714,0.1948155600614764,1936.1965176644844,8076.98773797938,-515.6929776672712,-4.667512335515539,2.8550289793793127,-2.5931794672711703,6.054869249187978
01_02_P939,2027.063254,8830.121201,-568.2977892,-0.3783786174735797,-0.4194958085871014,0.5662,-0.3683471366910396,-0.2471386859982632,2.2516934293324504,0.607456392002714,0.1978835216372477,2015.5874817954782,8831.790057260832,-587.2159363720186,-11.475772204521718,1.6688562608323991,-18.91814717201862,22.189518276239095
01_02_P940,2102.401675,9490.675385,-620.2888334,-0.3783786174735797,-0.4194958085871014,0.5662,-0.365638701862429,-0.2467312223514811,2.918091115651487,0.607456392002714,0.2040194447887902,2084.174099726283,9490.299841538217,-658.6213973088206,-18.227575273716866,-0.3755434617833089,-38.33256390882059,42.447273046386826
01_02_P941,1139.244705,9176.534004,-395.4168791,-0.2909841292618291,-0.4194718401372907,0.0381,-0.365135364416404,-0.2473783704963703,2.9178850769975697,0.607456392002714,0.2055534255766759,1111.6662962114106,9171.13643786547,-423.41873180851053,-27.578408788589513,-5.397566134528461,-28.001852708510512,39.67122517135408
01_02_P942,1112.050464,8043.008432,-313.9971805,-0.2909841292618291,-0.41944787168748,0.0381,-0.3686107896389574,-0.2475221811952346,1.782509074587681,0.607456392002714,0.2024854640009046,1095.5618495166846,8041.3140756338635,-316.6710077165362,-16.48861448331536,-1.6943563661361623,-2.6738272165362105,16.789717182214623
01_02_P943,1087.249128,7207.61583,-254.6484162,-0.2905329145723889,-0.4194239032376693,0.0381,-0.3724936785082929,-0.2481453608903131,0.9459921396844696,0.607456392002714,0.1994175024251333,1080.9760641386674,7203.869447328316,-250.76388073424027,-6.273063861332503,-3.746382671683932,3.8845354657597397,8.275042544651642
01_02_P944,1071.769317,6549.600058,-211.5703377,-0.2905329145723889,-0.4193280294384264,0.0381,-0.3756575138833071,-0.2484329822880417,0.287595621092545,0.607456392002714,0.196349540849362,1070.8062379827652,6545.112358417327,-210.4938863773782,-0.9630790172348043,-4.487699582672576,1.076451322621807,4.714415784350359
01_02_P945,1065.384001,6293.774159,-194.1375162,-0.2905329145723889,-0.41911231339013,0.0381,-0.377167526221382,-0.2487685405853917,0.0316956129275724,0.607456392002714,0.1948155600614764,1065.904186650073,6290.15621376675,-196.33994001532074,0.5201856500730173,-3.617945233249884,-2.202423815320742,4.267410395500932
01_02_P946,1707.355091,6133.896264,-194.3400547,-0.4034136556514631,-0.4191362818399407,0.0381,-0.3772873684704356,-0.2767876584141154,0.0316956129275724,0.606689401608771,0.1948155600614764,1704.84664787341,6130.930372399234,-195.52588438921248,-2.5084431265900093,-2.9658916007656444,-1.1858296892124827,4.061402708258149
